"a1","c1","b1","b2","a2","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","design","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.35,0.3,0.5,0.3,0,0,0,0,0,1,0.105,0,0.105,1,0.175,"NoV",0.474955684990317,0.0349252241165456,1,0.460998031256515,0.0348867252247678,1,0.132155236703314,0.0348967173492866,0.967,0.474988210823174,0.0349399630541268,1,-3.26903835489577e-05,0.0349718817320426,0.064,0.46103708029028,0.0349013353812976,1,0.132146415326679,0.0349117346608189,0.967,-0.000112359406156703,0.0347398202432219,0.068,0.0351194118013141,0.0349109011955715,0.0346084575912727,0.0352105377362476,0.0368854283154627,0.0350069671454438,0.0346281271360247,0.0366484748228026,0.174955684990317,0.160998031256515,0.174988210823174,0.16103708029028,"sim","classical","norm",NA,1000,1000,314
0.35,0.5,0.5,0.3,0,0,0,0,0,1,0.175,0,0.175,1,0.175,"NoV",0.475169419673681,0.0349521281854741,1,0.435510567637614,0.0347968630155995,1,0.225679435186215,0.0348214951436688,1,0.475170787248409,0.034970279100936,1,-0.000240590502974754,0.0349678723785508,0.0349999999999999,0.435502026063568,0.0348144766777172,1,0.225757379779894,0.0348402049682349,1,-0.000145614385743123,0.0342696942552135,0.044,0.0336907672592775,0.0337840450863234,0.0358042701308162,0.0336959729422615,0.0338911140932092,0.0338001231366147,0.0358341632847971,0.0336544838661576,0.175169419673681,0.135510567637614,0.175170787248409,0.135502026063568,"sim","classical","norm",NA,1000,1000,314
0.35,0.7,0.5,0.3,0,0,0,0,0,1,0.245,0,0.245,1,0.175,"NoV",0.475143739176225,0.0350104365587663,1,0.395042406094744,0.0346052645820081,1,0.327354079031039,0.0345971922836406,1,0.475176571980949,0.0350280470016458,1,0.000166432145799443,0.0350311306471696,0.043,0.395075438197234,0.034622956423527,1,0.327336449011581,0.0346150768371425,1,0.000652228888330849,0.0335713700323299,0.04,0.0341104010076232,0.0336285400891818,0.0360822525392819,0.0340990056066624,0.0338089333650458,0.0336090718253583,0.0360997483837767,0.0321978448816433,0.175143739176225,0.0950424060947445,0.175176571980949,0.0950754381972338,"sim","classical","norm",NA,1000,1000,314
0.35,0.9,0.5,0.3,0,0,0,0,0,1,0.315,0,0.315,1,0.175,"NoV",0.474473954848367,0.0349214160271924,1,0.336997965745435,0.034115935110321,1,0.437127713718478,0.0341635023137908,1,0.474502934090302,0.0349378174232308,1,0.000418144280003922,0.0349649829433877,0.056,0.337036004957713,0.0341330902804451,1,0.437072522254211,0.0341811531754693,1,0.000704632897945806,0.0324225217640609,0.057,0.0348030012669652,0.0349849106954247,0.0349757328359094,0.0347628738728581,0.0366708711854545,0.03499014231757,0.0349460243960764,0.0332973780357397,0.174473954848367,0.036997965745435,0.174502934090302,0.0370360049577126,"sim","classical","norm",NA,1000,1000,314
0.4,0.1,0.5,0.3,0,0,0,0,0,1,0.04,0,0.04,1,0.2,"NoV",0.500950314775235,0.0348620193867698,1,0.499257900230052,0.0348853256051478,1,0.0414562698127263,0.0348362385403926,0.22,0.500929897899684,0.034880385958462,1,-0.000280897059566769,0.0348419847814371,0.061,0.499236908479812,0.0349037071152639,1,0.0414807628096673,0.0348530102202482,0.22,-0.000184838227580454,0.0348350299258026,0.06,0.0336343858869193,0.0337210132958177,0.034235116206109,0.0337177011847454,0.0352317602675945,0.033807764442089,0.0342481775174915,0.0352556686339063,0.200950314775235,0.199257900230052,0.200929897899684,0.199236908479812,"sim","classical","norm",NA,1000,1000,314
0.4,0.3,0.5,0.3,0,0,0,0,0,1,0.12,0,0.12,1,0.2,"NoV",0.499707979314126,0.0348245547283368,1,0.48426588993612,0.0348663708602654,1,0.127452511937913,0.0348345253317275,0.953,0.499684094846744,0.0348412179581076,1,-0.000869352084657213,0.0348894688458268,0.0589999999999999,0.484243532163144,0.0348829038203748,1,0.127476845075115,0.0348516304685893,0.952,-0.00088091469672033,0.034675722414975,0.0619999999999999,0.0344894878314697,0.0345372200788756,0.0352740957853113,0.0344987834917446,0.03597357706714,0.0345497507461399,0.035254761578839,0.035809064201464,0.199707979314126,0.184265889936121,0.199684094846744,0.184243532163144,"sim","classical","norm",NA,1000,1000,314
0.4,0.5,0.5,0.3,0,0,0,0,0,1,0.2,0,0.2,1,0.2,"NoV",0.500013962233211,0.0347971829710503,1,0.456426893073297,0.0348612430169421,1,0.217770030877052,0.0348586604755047,1,0.500036655895464,0.0348146022357305,1,0.000828914465863712,0.0348032705166529,0.055,0.456452866517727,0.0348789201398287,1,0.217736532459858,0.0348760060298835,1,0.000616651178828148,0.0341602372238849,0.0589999999999999,0.0358258510716844,0.0358557101426989,0.0332258206817479,0.0358469607240857,0.0352831440062754,0.0358616971014558,0.0332432460539318,0.0344593995035537,0.200013962233211,0.156426893073297,0.200036655895464,0.156452866517727,"sim","classical","norm",NA,1000,1000,314
0.4,0.7,0.5,0.3,0,0,0,0,0,1,0.28,0,0.28,1,0.2,"NoV",0.500733733621404,0.0348707402137159,1,0.410818603201593,0.0348800559395132,1,0.321619240917067,0.0348664246933297,1,0.500708651868658,0.0348877277596969,1,-0.00242826646050542,0.0348511898356263,0.06,0.410801689661118,0.0348973531332688,1,0.321587620077263,0.0348843889822384,1,-0.002017233222906,0.033471509021964,0.0500000000000001,0.035936415104936,0.036061439658985,0.0341368756935092,0.0359146236461943,0.0353181192477509,0.0360475314971157,0.0341162866571097,0.033580553474349,0.200733733621404,0.110818603201593,0.200708651868658,0.110801689661118,"sim","classical","norm",NA,1000,1000,314
0.4,0.9,0.5,0.3,0,0,0,0,0,1,0.36,0,0.36,1,0.2,"NoV",0.501754482300078,0.0348351216661516,1,0.345806470940137,0.0347567643971888,1,0.432004314544086,0.0346978870070472,1,0.50172041175154,0.0348524105862073,1,0.000788101136507648,0.034845931090388,0.0509999999999999,0.345790518979938,0.034772728276685,1,0.432030415834705,0.0347140557110238,1,0.000509370617866193,0.0324324715305322,0.053,0.0355980157857449,0.0352342596786339,0.0350868430307349,0.0356356622862165,0.0358945262967417,0.0352851166804427,0.0352185840989734,0.0338661026426685,0.201754482300078,0.0458064709401371,0.20172041175154,0.0457905189799383,"sim","classical","norm",NA,1000,1000,314
0.45,0.1,0.5,0.3,0,0,0,0,0,1,0.045,0,0.045,1,0.225,"NoV",0.525444112429904,0.0346250281968326,1,0.523703249175103,0.0346533075054911,1,0.0395643064822456,0.034688446736533,0.209,0.525395982393125,0.0346404928589193,1,-9.4094571868139e-06,0.0347081066672079,0.064,0.523652642603003,0.0346688006048366,1,0.0395837314654153,0.0347061299059079,0.21,-2.43112369028636e-05,0.0347036747621065,0.064,0.0342101949570172,0.0342552076422985,0.0354838318046801,0.0342138115937803,0.0358277397718592,0.0342596764004003,0.0354595321143828,0.0358037767029785,0.225444112429904,0.223703249175103,0.225395982393125,0.223652642603003,"sim","classical","norm",NA,1000,1000,314
0.45,0.3,0.5,0.3,0,0,0,0,0,1,0.135,0,0.135,1,0.225,"NoV",0.523552529480354,0.0346559549763657,1,0.507282578264914,0.0347867826258445,1,0.12035104320942,0.0347929045850435,0.938,0.523515434040641,0.0346722522189399,1,-8.73085619329245e-05,0.0346689277328626,0.055,0.507247889414506,0.0348033528654543,1,0.120322753713117,0.0348104119864536,0.941,-8.41093569474755e-05,0.0344807432001374,0.053,0.0344340263035642,0.0344463923711654,0.0348075171528423,0.034430367902741,0.0350455860189711,0.03444239177466,0.0347802527237088,0.034724623156143,0.223552529480354,0.207282578264914,0.223515434040641,0.207247889414506,"sim","classical","norm",NA,1000,1000,314
0.45,0.5,0.5,0.3,0,0,0,0,0,1,0.225,0,0.225,1,0.225,"NoV",0.525678710742114,0.0346608140114534,1,0.478332660121739,0.0349684554934762,1,0.209856710584804,0.0349467788557475,1,0.525621518465626,0.0346771470197628,1,0.000606538835777616,0.0346761825147542,0.059,0.478282718361653,0.0349846268603562,1,0.209873216087944,0.0349643260778164,1,0.000589188576757717,0.034083010644526,0.055,0.0342445616338731,0.0342032357813979,0.0353055076011589,0.0342296459943294,0.0353498003900713,0.0342086310300898,0.0353224450605769,0.034825845810152,0.225678710742114,0.178332660121739,0.225621518465626,0.178282718361653,"sim","classical","norm",NA,1000,1000,314
0.45,0.7,0.5,0.3,0,0,0,0,0,1,0.315,0,0.315,1,0.225,"NoV",0.523793718621756,0.0346691772977163,1,0.426120659548247,0.0352130075653105,1,0.310254630652915,0.0352741542094367,1,0.523788533028758,0.0346871719118163,1,9.44474383694837e-05,0.0346984875690932,0.067,0.42614907676235,0.0352313691098136,1,0.310186223737231,0.0352919945528717,1,-0.000327852512925051,0.0334421283214687,0.062,0.0350846990782324,0.0358973129238672,0.0362134713880782,0.0351151931887776,0.0349523066736547,0.0359100995647171,0.0362661129538254,0.033169264660891,0.223793718621756,0.126120659548247,0.223788533028758,0.12614907676235,"sim","classical","norm",NA,1000,1000,314
0.45,0.9,0.5,0.3,0,0,0,0,0,1,0.405,0,0.405,1,0.225,"NoV",0.526389150464834,0.0346628034463809,1,0.352641519918774,0.0354240786152361,1,0.428651667903265,0.0354392764337628,1,0.526370145699173,0.0346799078432245,1,0.000571525309790562,0.034681784777661,0.052,0.352608213476741,0.0354427278463358,1,0.428629638171393,0.0354579151045054,1,0.000880396469272541,0.0324034252566501,0.0460000000000001,0.0355877316227861,0.037202402390931,0.0368152464053411,0.0355970368756363,0.0349894719152831,0.0372477336020794,0.0368055057421336,0.0323105178710013,0.226389150464834,0.0526415199187737,0.226370145699173,0.0526082134767408,"sim","classical","norm",NA,1000,1000,314
0.5,0.1,0.5,0.3,0,0,0,0,0,1,0.05,0,0.05,1,0.25,"NoV",0.54995585533732,0.0344488769211047,1,0.548271500591669,0.0344899705926799,1,0.0352322651335566,0.0345561106675297,0.18,0.549859069679168,0.0344667577376152,1,0.000418452494077978,0.034515313945104,0.0440000000000001,0.548172651959956,0.0345078728873313,1,0.0352521460746571,0.0345743458265694,0.178,0.000449472333064443,0.0345156386177929,0.0450000000000001,0.0341287226762109,0.0340787961468801,0.0341378786067727,0.0341408052837252,0.0341611646322573,0.0340891455436643,0.0341975571898752,0.0342261139067707,0.24995585533732,0.248271500591669,0.249859069679168,0.248172651959956,"sim","classical","norm",NA,1000,1000,314
0.5,0.3,0.5,0.3,0,0,0,0,0,1,0.15,0,0.15,1,0.25,"NoV",0.550550467472203,0.0344982073982523,1,0.533196934460024,0.0347104327239957,1,0.116601241164139,0.0347722532667971,0.931,0.550530771373604,0.0345169809610804,1,-0.000769199857441148,0.0345539724373648,0.058,0.533171458391121,0.0347296088248541,1,0.116602485237295,0.0347900946016088,0.93,-0.00108765474236612,0.0343795947691791,0.056,0.0351113289062585,0.0350692194900245,0.0334889352094684,0.0351503840231719,0.0346620218646715,0.0351056867608674,0.0334950183490434,0.0344643294498128,0.250550467472203,0.233196934460024,0.250530771373604,0.233171458391121,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.3,0,0,0,0,0,1,0.25,0,0.25,1,0.25,"NoV",0.55074989031968,0.0345251253059209,1,0.500131286876285,0.0350998538915108,1,0.202506467675468,0.0351284188573838,1,0.550715264535731,0.0345424980885179,1,0.000881956335279338,0.034519478136982,0.054,0.500086271680184,0.0351174063694966,1,0.202538717057838,0.0351455112610189,1,0.000967538812731814,0.0339762664461761,0.058,0.0339625788729323,0.0345508331784768,0.0339799149281727,0.0339446205150872,0.0353595093125915,0.0345122552847758,0.0339924705898974,0.0349727781625852,0.25074989031968,0.200131286876286,0.250715264535731,0.200086271680185,"sim","classical","norm",NA,1000,1000,314
0.5,0.7,0.5,0.3,0,0,0,0,0,1,0.35,0,0.35,1,0.25,"NoV",0.546870811242377,0.0344794039447745,1,0.442080740736891,0.0355760914889576,1,0.299871936222382,0.0355821171072226,1,0.546850687501059,0.0344983657055583,1,-0.000229288235085107,0.0344580932123052,0.056,0.44208390336078,0.0355951729765676,1,0.299845313689623,0.0356005108319569,1,0.000165496499883167,0.0333109680283191,0.052,0.0346189546989483,0.0356804369435552,0.0349401871238816,0.0346118006719686,0.0344806123548689,0.03567087663792,0.0348903693528594,0.033050521379528,0.246870811242377,0.142080740736891,0.246850687501059,0.14208390336078,"sim","classical","norm",NA,1000,1000,314
0.5,0.9,0.5,0.3,0,0,0,0,0,1,0.45,0,0.45,1,0.25,"NoV",0.549523919847638,0.0344951278476551,1,0.359876494948809,0.0362366329158219,1,0.422432910736556,0.0362492947825641,1,0.549501168091912,0.0345133193923105,1,0.00192508027208989,0.0345104205449215,0.053,0.359863378954222,0.0362561955150551,1,0.422386807277955,0.0362668068676682,1,0.00143086720004462,0.0323908573023301,0.044,0.0335552356170576,0.0352332876842002,0.0355474121863487,0.0335222689843301,0.0341576726842198,0.0352101761332269,0.0355507388276728,0.0316944580676429,0.249523919847638,0.0598764949488094,0.249501168091912,0.059863378954222,"sim","classical","norm",NA,1000,1000,314
0.55,0.1,0.5,0.3,0,0,0,0,0,1,0.055,0,0.055,1,0.275,"NoV",0.574152416188354,0.0343352245226347,1,0.572271869180433,0.0343873014101909,1,0.0337853127169301,0.0343438738019806,0.169,0.574097277020483,0.0343536270907525,1,-0.00124699215254491,0.0343557482038474,0.0420000000000001,0.572213311227377,0.0344057730457947,1,0.033859211200311,0.0343614973757646,0.172,-0.00128149041993406,0.0343557272267752,0.0429999999999999,0.0324767241872736,0.0324546492735702,0.034884281170432,0.0325016765313167,0.033884888533207,0.0324829871509741,0.03491153459533,0.0339702403489383,0.274152416188354,0.272271869180433,0.274097277020483,0.272213311227377,"sim","classical","norm",NA,1000,1000,314
0.55,0.3,0.5,0.3,0,0,0,0,0,1,0.165,0,0.165,1,0.275,"NoV",0.575735060605269,0.034251926651449,1,0.558418569503817,0.0345740736321832,1,0.106348947545194,0.0345991621798923,0.864,0.575746295745834,0.0342668106300207,1,-0.00230702503101879,0.0342253439845609,0.066,0.558435444894017,0.0345894460104706,1,0.106280639689254,0.0346145138528421,0.862,-0.0024664637236246,0.0340825912202273,0.061,0.0343879150147139,0.0347991828848632,0.0332558272504084,0.0344089292989769,0.0362444170565905,0.0348151142809175,0.0333232019107711,0.0359488186343372,0.275735060605269,0.258418569503817,0.275746295745834,0.258435444894017,"sim","classical","norm",NA,1000,1000,314
0.55,0.5,0.5,0.3,0,0,0,0,0,1,0.275,0,0.275,1,0.275,"NoV",0.573438986806364,0.0343571619102117,1,0.521696188206092,0.0352328295281153,1,0.188974493336036,0.035220241997458,0.998,0.573427109932329,0.0343714566427925,1,-0.00111562242211712,0.0342832173823127,0.065,0.521682875482153,0.0352473887047034,1,0.188991753950711,0.0352361285397045,0.998,-0.00109648990748065,0.0338145618402794,0.062,0.0347535408662327,0.0355623808604564,0.0358322350262056,0.0347362545231526,0.0353947705416598,0.0355423663932318,0.0358843827238326,0.0350898268803181,0.273438986806364,0.221696188206092,0.273427109932329,0.221682875482153,"sim","classical","norm",NA,1000,1000,314
0.55,0.7,0.5,0.3,0,0,0,0,0,1,0.385,0,0.385,1,0.275,"NoV",0.575193445217852,0.034256539337319,1,0.464896363604302,0.0360462973201395,1,0.285551139764779,0.0360626981128247,1,0.575236389993996,0.0342726046796109,1,0.00021757423311688,0.0342960449493304,0.045,0.464939541331258,0.0360629326798172,1,0.285562581722505,0.0360803901008078,1,0.000307926553981956,0.0332840015729695,0.05,0.0348632566784391,0.036705153410619,0.035299434797769,0.0348817803937234,0.0348948685886087,0.0367325943720997,0.0352642915932621,0.0339245121283088,0.275193445217852,0.164896363604302,0.275236389993996,0.164939541331258,"sim","classical","norm",NA,1000,1000,314
0.55,0.9,0.5,0.3,0,0,0,0,0,1,0.495,0,0.495,1,0.275,"NoV",0.576019355483092,0.0342457062257638,1,0.370618242919244,0.0372091692541925,1,0.414533988501735,0.0372353251922101,1,0.576055401418891,0.0342626734259123,1,0.00026737121266995,0.0343108632509938,0.033,0.370660502773737,0.0372271865932276,1,0.414523501457599,0.0372529918152989,1,0.000156113038470692,0.0323736396237951,0.043,0.034718449476603,0.0372035100257082,0.0360014291074806,0.0347406678895624,0.0339035133354116,0.0372315179320526,0.0360632693689097,0.0320014624016295,0.276019355483092,0.0706182429192441,0.276055401418891,0.0706605027737367,"sim","classical","norm",NA,1000,1000,314
0.6,0.1,0.5,0.3,0,0,0,0,0,1,0.06,0,0.06,1,0.3,"NoV",0.600554401880218,0.034099520261617,1,0.598800238177177,0.0341642704911542,1,0.0299082044325381,0.0341931098751042,0.157,0.600527980487438,0.0341175128852946,1,-0.000796329152933201,0.0341354523359998,0.049,0.598778073174783,0.0341822966458696,1,0.0298512613425787,0.0342097695862617,0.154,-0.000800022647479696,0.0341375543567309,0.046,0.0337875269748615,0.0338834879847461,0.0355450494464871,0.0338203573563049,0.0340562410898447,0.0339143734941447,0.0355201037004763,0.0339667200238763,0.300554401880218,0.298800238177177,0.300527980487438,0.298778073174783,"sim","classical","norm",NA,1000,1000,314
0.6,0.3,0.5,0.3,0,0,0,0,0,1,0.18,0,0.18,1,0.3,"NoV",0.599819226080416,0.0340886192832131,1,0.581869430121778,0.0345263751862616,1,0.099768339594319,0.034504774048319,0.825,0.599817199077873,0.0341064949006538,1,0.000449936320783359,0.0341403888111416,0.049,0.581867340707177,0.03454451785745,1,0.0997697946529673,0.034521878669781,0.826,0.000457739177721017,0.0340148774902353,0.048,0.0351119439868228,0.0355297097440581,0.0344866964822828,0.0351484568161382,0.0340794177582196,0.0355604655859806,0.0344920695260666,0.0339492346161336,0.299819226080416,0.281869430121778,0.299817199077873,0.281867340707177,"sim","classical","norm",NA,1000,1000,314
0.6,0.5,0.5,0.3,0,0,0,0,0,1,0.3,0,0.3,1,0.3,"NoV",0.599346698383656,0.0340714071876921,1,0.546215539148467,0.0353108970945721,1,0.176118161632621,0.0353022722961828,0.999,0.599336663633885,0.0340894467670182,1,0.00192491499699176,0.0340567300657974,0.047,0.546200641135459,0.0353298431781541,1,0.17612522480563,0.0353206182036011,0.999,0.00187845874669017,0.0336554107081878,0.042,0.0341414143135688,0.035645329836794,0.0351308484322981,0.0341765536529577,0.0325222355596574,0.0356623379501081,0.035170284607044,0.0321567684368241,0.299346698383656,0.246215539148467,0.299336663633885,0.246200641135459,"sim","classical","norm",NA,1000,1000,314
0.6,0.7,0.5,0.3,0,0,0,0,0,1,0.42,0,0.42,1,0.3,"NoV",0.599387864856535,0.0340838337891469,1,0.48469558846739,0.0365768091169078,1,0.272687690310435,0.0365737888986341,1,0.599419417466046,0.0341000151073571,1,-4.83548928460714e-06,0.0340948087733374,0.058,0.484716547225095,0.036593914457861,1,0.272713591483024,0.0365913774774333,1,-0.000320238251567445,0.0331994728964988,0.066,0.0336629953652171,0.0358217485965633,0.0362340599462835,0.033640859908077,0.0350274936328018,0.0358385552923219,0.0361977890252999,0.0342563496898827,0.299387864856535,0.184695588467391,0.299419417466046,0.184716547225095,"sim","classical","norm",NA,1000,1000,314
0.6,0.9,0.5,0.3,0,0,0,0,0,1,0.54,0,0.54,1,0.3,"NoV",0.599193323886839,0.0340760229554254,1,0.37992513958528,0.0384419534088336,1,0.405205332162336,0.0384194840249869,1,0.599177451553394,0.0340933540145396,1,-0.000419024733409985,0.0340532092155414,0.0500000000000001,0.37991709519549,0.0384595449741137,1,0.405234325056068,0.0384375292532775,1,-0.000255253239556716,0.0323143796098939,0.04,0.0349942423519929,0.0387625583825982,0.0373615294638226,0.0350533966605234,0.0341711505581597,0.0388313078144279,0.0374529420631247,0.03280654883074,0.299193323886839,0.0799251395852796,0.299177451553394,0.0799170951954905,"sim","classical","norm",NA,1000,1000,314
0.65,0.1,0.5,0.3,0,0,0,0,0,1,0.065,0,0.065,1,0.325,"NoV",0.62565858408951,0.0338621446724294,1,0.62389499550521,0.0339379270153032,1,0.0270675922009133,0.0339858572987259,0.114,0.625687043578206,0.0338781687758672,1,-0.000304304962247122,0.0339061683198989,0.051,0.623923917525217,0.0339540369989797,1,0.0270736129541651,0.0340028837757309,0.111,-0.000272477719549491,0.0339140539174834,0.053,0.0342807941237072,0.0343408967779943,0.0330746772266281,0.0343116588671587,0.0346182121954254,0.03437934413687,0.0331095489394841,0.0346445789906679,0.32565858408951,0.32389499550521,0.325687043578206,0.323923917525217,"sim","classical","norm",NA,1000,1000,314
0.65,0.3,0.5,0.3,0,0,0,0,0,1,0.195,0,0.195,1,0.325,"NoV",0.624206356636321,0.0338851112540106,1,0.60680237484544,0.0344471106248648,1,0.0894819056126705,0.0344924302224579,0.733,0.624169236637132,0.0339034844106574,1,-0.00084669124031399,0.0339281415279238,0.035,0.606759292063039,0.0344654544864969,1,0.0895277482091191,0.0345117812995842,0.735,-0.00085809753695818,0.0338324708960868,0.033,0.034309011455182,0.034963579304398,0.0334354855418367,0.0343402983562452,0.0323723372761316,0.0349993548853145,0.0334157122318165,0.0323574483167554,0.324206356636321,0.306802374845441,0.324169236637132,0.306759292063039,"sim","classical","norm",NA,1000,1000,314
0.65,0.5,0.5,0.3,0,0,0,0,0,1,0.325,0,0.325,1,0.325,"NoV",0.624917564613608,0.0338648307242344,1,0.572764637665121,0.0354694729352658,1,0.160306756043483,0.0354594386144081,0.993,0.624899533075086,0.0338810017258852,1,-0.00145748560008381,0.0338811102399498,0.048,0.572730141312678,0.0354865306864783,1,0.160347171376625,0.0354763749646382,0.993,-0.00127315068171679,0.0335561288687424,0.0489999999999999,0.0342085890103196,0.0358630808547667,0.0357361622940388,0.0342383864677717,0.0347480659365014,0.0358763942215194,0.0357624863217317,0.0345820354073504,0.324917564613608,0.272764637665121,0.324899533075086,0.272730141312678,"sim","classical","norm",NA,1000,1000,314
