"f_target","b1","design","rho_target","a1","a2","b0","b2","c1","c2","a0","c0","sigma_eY","ax_1","ax_2","bx_1","bx_2","p_x2","rho_U","rho_V","rho_total","rho_rel_U","bias_struct","var_A_given_X","bias_fit1_pop","var_A_given_XV","bias_fit3_pop","f_achieved","a2_rule","a2_chosen","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.85,0.3,"D2_highRho_unequalA2_WithX",0.8,0.35,0.882414379544733,0,0.3,0.342857142857143,0.770613008766737,0,0,1,0.15,0.15,0.2,0.2,0.5,0.12,0.68,0.8,0.15,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.85,"max_feasible_given_X",0.882414379544733,0.412000529463559,0.0336981688121055,1,0.375532371369153,0.0586898452159236,1,0.0435209160652462,0.0573497162214936,0.115,0.894755458957082,0.0766297099252875,1,-0.522330372006382,0.074877942051618,1,0.830172465443931,0.0856240858785457,1,0.0950773410127605,0.0564238187360217,0.38,-0.538650095900147,0.0754317138109356,1,0.0334650711297402,0.0566691654358622,0.0549343820750553,0.0781614926684095,0.0768944951547468,0.0853330734185237,0.0543411532049869,0.0775178638990605,0.112000529463559,0.0755323713691534,0.594755458957082,0.530172465443931,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_highRho_unequalA2_WithX",0.8,0.35,0.882414379544733,0,0.3,0.228571428571429,0.815943185753016,0,0,1,0.15,0.15,0.2,0.2,0.5,0.08,0.72,0.8,0.1,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.9,"max_feasible_given_X",0.882414379544733,0.409668678399848,0.0337206044464143,1,0.458500387661245,0.0586515894833091,1,-0.0582116221607464,0.0572981199243619,0.178,0.893521084197294,0.0765998027697745,1,-0.52341496190775,0.0748189033487417,1,0.862012638560502,0.0811424203786964,1,0.0694709382930838,0.0588369180230489,0.21,-0.552182604645883,0.0786538994812429,1,0.031832741246833,0.0578778429509286,0.058048117994914,0.0761416601357391,0.0753060655050167,0.0801880143461345,0.0599002266663845,0.0797345254170176,0.109668678399848,0.158500387661245,0.593521084197294,0.562012638560502,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_highRho_unequalA2_WithX",0.8,0.35,0.882414379544733,0,0.3,0.114285714285714,0.861273362739294,0,0,1,0.15,0.15,0.2,0.2,0.5,0.04,0.76,0.8,0.0499999999999999,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.95,"max_feasible_given_X",0.882414379544733,0.408721021778859,0.0336724042684288,1,0.544600337469951,0.0584051693472406,1,-0.162310285599472,0.0571077179256341,0.802,0.888555080348794,0.0765465285702124,1,-0.519495553964698,0.0748255580064986,1,0.879497042579191,0.0779468324901611,1,0.039904824743325,0.0644710632720719,0.088,-0.545827175790909,0.0861436509930787,1,0.0336518194029474,0.0585271090990638,0.0582054605640198,0.0768719506128393,0.0753955956616781,0.0786912458878141,0.0646753234423976,0.0848740524402943,0.108721021778859,0.244600337469951,0.588555080348794,0.579497042579191,"sim","classical","norm",NA,1000,1000,314
1,0.3,"D2_highRho_unequalA2_WithX",0.8,0.35,0.882414379544733,0,0.3,0,0.906603539725573,0,0,1,0.15,0.15,0.2,0.2,0.5,0,0.8,0.8,0,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,1,"max_feasible_given_X",0.882414379544733,0.409869674956942,0.0336586923306931,1,0.634112184131401,0.0580127608527334,1,-0.267598815833552,0.0566800192575906,0.998,0.897409567210967,0.0764707628654883,1,-0.527734097482954,0.0747430305631908,1,0.897276304712914,0.0765104262898772,1,0.000581689202430352,0.0761983975732106,0.044,-0.528170608023739,0.101832094803555,0.999,0.0326520573713376,0.0568612224914623,0.057510557224936,0.0762941680399135,0.0754756727406828,0.0763844033854937,0.0765475316467858,0.101975707815577,0.109869674956942,0.334112184131401,0.597409567210966,0.597276304712914,"sim","classical","norm",NA,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2_WithX",0.9,0.35,0.882414379544733,0,0.3,0.642857142857143,0.764946736643452,0,0,1,0.15,0.15,0.2,0.2,0.5,0.225,0.675,0.9,0.25,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.75,"max_feasible_given_X",0.882414379544733,0.409407539295734,0.0336729517265823,1,-0.176489343204641,0.0841853359577656,0.557,0.621376096418479,0.082250977403334,1,0.897560475966514,0.0764348075571494,1,-0.528626398671424,0.074723251882163,1,0.307945709215096,0.136051162970204,0.616,0.462346381546815,0.0887778893115877,0.999,-0.362232230834407,0.0803899118672958,0.995,0.0351318610116301,0.0817079513869064,0.0788969493049462,0.0778571723217909,0.0754377234552682,0.134026252125143,0.0852545239170518,0.0808788030015353,0.109407539295734,-0.476489343204641,0.597560475966514,0.00794570921509641,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2_WithX",0.9,0.35,0.882414379544733,0,0.3,0.514285714285714,0.815943185753016,0,0,1,0.15,0.15,0.2,0.2,0.5,0.18,0.72,0.9,0.2,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.8,"max_feasible_given_X",0.882414379544733,0.410739546071235,0.0337009805208677,1,0.0678108565627068,0.0855755515497843,0.125,0.36402501963601,0.0836272573213795,0.983,0.895578031507573,0.0766030528256089,1,-0.525021402895446,0.0749006102110439,1,0.576291040039949,0.113298826164188,0.999,0.312545826823952,0.0822251503569432,0.964,-0.498098249840536,0.0747279727477311,1,0.0341749950326756,0.088006627879135,0.0866407334190691,0.0768830558168375,0.0728677693639636,0.112355628291474,0.0833666681724311,0.0721903974998591,0.110739546071235,-0.232189143437293,0.595578031507573,0.276291040039949,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2_WithX",0.9,0.35,0.882414379544733,0,0.3,0.385714285714286,0.866939634862579,0,0,1,0.15,0.15,0.2,0.2,0.5,0.135,0.765,0.9,0.15,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.85,"max_feasible_given_X",0.882414379544733,0.411909786664415,0.0337048428352948,1,0.30680357532916,0.0864520465116065,0.95,0.111545480882377,0.0844750367226335,0.248,0.894260960119032,0.0765086812330434,1,-0.522132690816118,0.0747690330632226,1,0.707939928092382,0.0998907867165968,1,0.24287173960567,0.0841036213030302,0.819,-0.568198671244661,0.0761789171243546,1,0.0336165203654328,0.0845424354840184,0.083839463096775,0.077996335054022,0.0759842557502484,0.0991602208511572,0.0844689783612945,0.0778495179292297,0.111909786664415,0.00680357532915976,0.594260960119032,0.407939928092382,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_highRho_unequalA2_WithX",0.9,0.35,0.882414379544733,0,0.3,0.257142857142857,0.917936083972142,0,0,1,0.15,0.15,0.2,0.2,0.5,0.09,0.81,0.9,0.1,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.9,"max_feasible_given_X",0.882414379544733,0.411749627749309,0.0336916923049039,1,0.550252372132195,0.0863358366670916,1,-0.146957584742098,0.0843204531060203,0.409,0.895559752943664,0.0764474808486626,1,-0.523759617408335,0.0746931093506131,1,0.790128415970228,0.0907420976340117,1,0.206171395732139,0.0960692828099704,0.597,-0.62008040062473,0.0870433475563641,1,0.0340979373730407,0.0839320869105694,0.0818636583008063,0.0761370806766516,0.0733057954612893,0.0878861970861907,0.0916799923147115,0.0849520816588641,0.111749627749309,0.250252372132195,0.595559752943664,0.490128415970228,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_highRho_unequalA2_WithX",0.9,0.35,0.882414379544733,0,0.3,0.128571428571428,0.968932533081706,0,0,1,0.15,0.15,0.2,0.2,0.5,0.0449999999999999,0.855,0.9,0.0499999999999999,0.105,0.955,0.109947643979058,0.176344862772684,0.595424206574986,0.95,"max_feasible_given_X",0.882414379544733,0.412000529463559,0.0336981688121055,1,0.785523763226687,0.0855571187109606,1,-0.396257079247349,0.0835975064307471,0.997,0.894755458957082,0.0766297099252875,1,-0.522330372006382,0.074877942051618,1,0.835497288333315,0.0849297696666361,1,0.232661975757073,0.144214152600783,0.351,-0.695511902219234,0.130827892777512,1,0.0334650711297402,0.0846986540918924,0.0829633371237059,0.0781614926684095,0.0768944951547468,0.084740800474235,0.138950878068086,0.130252159952898,0.112000529463559,0.485523763226687,0.594755458957082,0.535497288333315,"sim","classical","norm",NA,1000,1000,314
0.3,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.933333333333333,0.214933693661625,0,0,1,0.15,0.15,0.2,0.2,0.5,0.42,0.18,0.6,0.7,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.3,"max_feasible_given_X",0.837467578644874,0.440963634642626,0.0335502037803853,1,0.242527757626608,0.0413247418382148,1,0.315303100278359,0.0403923902604407,1,0.834089621867565,0.0634467422495719,1,-0.448651451715757,0.0620346625865973,1,0.471507939705885,0.121281353597877,0.97,0.219130383478318,0.0626043588267545,0.946,-0.192288182271336,0.0957637966925107,0.527,0.0350186900499389,0.0420957861209558,0.0393423502528856,0.0644040515473201,0.0624086008841013,0.120113423991701,0.0599621917390843,0.0951725646009623,0.140963634642626,-0.0574722423733922,0.534089621867565,0.171507939705885,"sim","classical","norm",NA,1000,1000,314
0.35,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.866666666666667,0.250755975938562,0,0,1,0.15,0.15,0.2,0.2,0.5,0.39,0.21,0.6,0.65,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.35,"max_feasible_given_X",0.837467578644874,0.44217335956411,0.0335771286002666,1,0.266031988844125,0.0415639725774466,1,0.280357555537378,0.04059400447108,1,0.832608135417178,0.0635704367976902,1,-0.445541184212684,0.0621666210797098,1,0.594271888265699,0.105501541242933,0.999,0.154829000536532,0.0548474658509349,0.807,-0.284590815595176,0.084139631825976,0.929,0.0341389352496634,0.0411845901993181,0.0408772993949155,0.0639846513523763,0.0602044817756098,0.104611684914479,0.055419314256768,0.0815667096294196,0.14217335956411,-0.0339680111558752,0.532608135417178,0.294271888265699,"sim","classical","norm",NA,1000,1000,314
0.4,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.8,0.2865782582155,0,0,1,0.15,0.15,0.2,0.2,0.5,0.36,0.24,0.6,0.6,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.4,"max_feasible_given_X",0.837467578644874,0.44325978785431,0.0335819162430851,1,0.287387896104539,0.0417903583333313,1,0.247862605909975,0.0407759361522693,1,0.831361210777008,0.0635067581798926,1,-0.442750164907269,0.0620692705473412,1,0.662861647733515,0.0952977186980562,1,0.118561411963042,0.0500623477978115,0.66,-0.335553001306477,0.0767200996103267,0.99,0.0334803729015038,0.0412347662655151,0.0417295039674166,0.064767220293071,0.0629514553355021,0.0943511596750289,0.0501377144325307,0.076973874219328,0.14325978785431,-0.0126121038954606,0.531361210777008,0.362861647733515,"sim","classical","norm",NA,1000,1000,314
0.45,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.733333333333333,0.322400540492437,0,0,1,0.15,0.15,0.2,0.2,0.5,0.33,0.27,0.6,0.55,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.45,"max_feasible_given_X",0.837467578644874,0.443029774774936,0.0335708030946665,1,0.307919314503868,0.0420026648461646,1,0.214602539722175,0.0409962187587549,1,0.831870091633221,0.0634598204401054,1,-0.443630363833748,0.0620059735911867,1,0.711360758717388,0.0878674276639351,1,0.0925326098952472,0.0467624154069128,0.518,-0.372638570858726,0.0715476728637865,0.999,0.0341333889739579,0.0402293624734765,0.0393071519083316,0.0633609403322156,0.060737777791598,0.0843191618629719,0.04444072007171,0.0694791311460156,0.143029774774936,0.00791931450386829,0.531870091633222,0.411360758717388,"sim","classical","norm",NA,1000,1000,314
0.5,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.666666666666667,0.358222822769375,0,0,1,0.15,0.15,0.2,0.2,0.5,0.3,0.3,0.6,0.5,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.5,"max_feasible_given_X",0.837467578644874,0.443237023657774,0.0335765919698705,1,0.328327456856506,0.0421517156648449,1,0.182834407757949,0.0411969627941108,0.995,0.831626491559428,0.0636008668306287,1,-0.442789724236017,0.0621517019532387,1,0.741014057388828,0.0824848751592711,1,0.0766726314281227,0.044495734004802,0.393,-0.394423046297368,0.068150713810318,1,0.0333935590506613,0.0415092538490135,0.0402550642894051,0.0648340614175178,0.0637187328910862,0.0811031143742208,0.0426998201308159,0.0686615372381726,0.143237023657774,0.028327456856506,0.531626491559428,0.441014057388828,"sim","classical","norm",NA,1000,1000,314
0.55,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.6,0.394045105046312,0,0,1,0.15,0.15,0.2,0.2,0.5,0.27,0.33,0.6,0.45,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.55,"max_feasible_given_X",0.837467578644874,0.44105518573564,0.0336042701370435,1,0.345658820770438,0.0422596227224593,1,0.152040144645106,0.0412403301371337,0.954,0.830525906764587,0.0635763464828683,1,-0.443966987084845,0.0620964257324431,1,0.76188545016054,0.0782491684211505,1,0.0644438658248383,0.0428103146141524,0.32,-0.411749423211448,0.065649481430281,1,0.031738564770144,0.0404171487181166,0.0417178501181945,0.0634326224456278,0.0626434704908715,0.0774827794472434,0.0433933486755613,0.0659257918476018,0.141055185735641,0.0456588207704376,0.530525906764587,0.46188545016054,"sim","classical","norm",NA,1000,1000,314
0.6,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.533333333333333,0.42986738732325,0,0,1,0.15,0.15,0.2,0.2,0.5,0.24,0.36,0.6,0.4,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.6,"max_feasible_given_X",0.837467578644874,0.439941861536601,0.0335550443051224,1,0.36518107094443,0.0423510591742391,1,0.119131364383946,0.0414171338003756,0.817,0.826845820068468,0.063542563660496,1,-0.441369816579418,0.0621164096171493,1,0.775769381144507,0.0747755257265521,1,0.0540076739175764,0.0417426948117256,0.273,-0.421755941957948,0.0639078987517605,1,0.0335820599455744,0.0417105812436472,0.0413099074845513,0.0635744850121391,0.0624291029525219,0.0760918455731421,0.0418161605143873,0.0651190643675973,0.139941861536601,0.0651810709444304,0.526845820068468,0.475769381144507,"sim","classical","norm",NA,1000,1000,314
0.65,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.466666666666667,0.465689669600187,0,0,1,0.15,0.15,0.2,0.2,0.5,0.21,0.39,0.6,0.35,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.65,"max_feasible_given_X",0.837467578644874,0.441229623056073,0.0335394694292047,1,0.3856948334571,0.0424507283457551,1,0.088137976714739,0.041474229594398,0.562,0.833275941082909,0.0634708748674087,1,-0.447174990089805,0.062040206558844,1,0.795191869826527,0.0719696602868383,1,0.0458400971213936,0.0409720651991413,0.205,-0.436709762081148,0.0627264770671724,1,0.0324086551056308,0.040980161305532,0.041547977503131,0.0632730525854646,0.0628115850114615,0.0718576860765929,0.040928614387002,0.0636290242874077,0.141229623056073,0.0856948334571004,0.533275941082909,0.495191869826527,"sim","classical","norm",NA,1000,1000,314
0.7,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.4,0.501511951877125,0,0,1,0.15,0.15,0.2,0.2,0.5,0.18,0.42,0.6,0.3,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.7,"max_feasible_given_X",0.837467578644874,0.442454005232718,0.0335701762773412,1,0.406846901197791,0.0424641637000752,1,0.0567687078851314,0.0415162326784683,0.285,0.833413129760114,0.0635738954145019,1,-0.445843991174943,0.062137152033522,1,0.805037424799752,0.0696986246017085,1,0.0401937059467676,0.0405885368312523,0.17,-0.442247304030248,0.062239826575098,1,0.0326053853258495,0.0428756820901775,0.0424088140610115,0.0632841486175534,0.0614774096437718,0.0707532691976297,0.0412465506689152,0.0615475356439402,0.142454005232718,0.106846901197791,0.533413129760114,0.505037424799752,"sim","classical","norm",NA,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.333333333333333,0.537334234154062,0,0,1,0.15,0.15,0.2,0.2,0.5,0.15,0.45,0.6,0.25,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.75,"max_feasible_given_X",0.837467578644874,0.442312705213618,0.0335646181912809,1,0.427568293538142,0.042550403742355,1,0.0235217733063376,0.0415919037157414,0.0909999999999999,0.836532726339287,0.0635831894212466,1,-0.449120192390339,0.0621018348315158,1,0.817595442317333,0.0679284484261702,1,0.0321753763265257,0.0405711907608361,0.127,-0.450552365102216,0.0621373758760375,1,0.0336827570026241,0.0434713828487981,0.0428683655102229,0.0617546936306641,0.0613103501756495,0.0660248700119476,0.0418856616538015,0.0613304500915881,0.142312705213618,0.127568293538142,0.536532726339287,0.517595442317333,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.266666666666667,0.573156516431,0,0,1,0.15,0.15,0.2,0.2,0.5,0.12,0.48,0.6,0.2,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.8,"max_feasible_given_X",0.837467578644874,0.442795504788677,0.0335346329790961,1,0.447154974923484,0.042502818018955,1,-0.00696665061916121,0.0415790417493128,0.049,0.833835771748359,0.0634917720319199,1,-0.446093912892272,0.0620726145196669,1,0.821142675858261,0.0663842472407183,1,0.0268461266047153,0.0408204601715389,0.105,-0.450831316724353,0.0625025688494574,1,0.0346677043098327,0.0439057762430154,0.0420109967421312,0.0664070585219802,0.064493785061289,0.0698220022239385,0.0413187952152846,0.064711223208147,0.142795504788677,0.147154974923484,0.533835771748359,0.521142675858261,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.2,0.608978798707937,0,0,1,0.15,0.15,0.2,0.2,0.5,0.0899999999999999,0.51,0.6,0.15,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.85,"max_feasible_given_X",0.837467578644874,0.443973790256551,0.0335468935555437,1,0.470124935278016,0.0424865253489229,1,-0.0417211341903905,0.0415390669444242,0.172,0.836806184020602,0.0635216978991278,1,-0.448187873983941,0.0621222034310827,1,0.829995537930336,0.0652022856210323,1,0.0188813484521777,0.0414103642254383,0.077,-0.454008810579602,0.0634923291667489,1,0.033069251832804,0.042414868130971,0.0423735550076607,0.0630712939593644,0.0591999069463276,0.0650576826854981,0.0415247361863123,0.0602142812242087,0.143973790256551,0.170124935278016,0.536806184020602,0.529995537930336,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.133333333333333,0.644801080984875,0,0,1,0.15,0.15,0.2,0.2,0.5,0.06,0.54,0.6,0.1,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.9,"max_feasible_given_X",0.837467578644874,0.443814637250298,0.0335462471228354,1,0.489166038490335,0.042501285811747,1,-0.0720880974774481,0.041530819204455,0.417,0.83619593396756,0.0634461595858704,1,-0.447666770934107,0.062006778846441,1,0.832780711107351,0.0642779374756601,1,0.0144202203208318,0.0424031033453381,0.066,-0.454125671149969,0.0648481385823164,1,0.0337780299521804,0.0430455170280466,0.0414791381484171,0.0627832279743941,0.061095800237352,0.0637563930127196,0.0424714307433113,0.0638489359102338,0.143814637250298,0.189166038490335,0.53619593396756,0.532780711107351,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0.0666666666666666,0.680623363261812,0,0,1,0.15,0.15,0.2,0.2,0.5,0.03,0.57,0.6,0.0499999999999999,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.95,"max_feasible_given_X",0.837467578644874,0.441756792118906,0.0334960128441095,1,0.507199123997802,0.0423730732426428,1,-0.10401308473709,0.0414006088163673,0.691,0.832878125385095,0.0635033037992676,1,-0.445651678075189,0.0620410066785349,1,0.831957295233221,0.0637402145510866,1,0.00810051598399898,0.0438198851319695,0.053,-0.450436778126453,0.0671360521955071,1,0.0348555194493047,0.0443235436651867,0.0427321344193214,0.064701052827632,0.0628136185735608,0.0650356553020669,0.0452608414262728,0.0678166222566816,0.141756792118906,0.207199123997802,0.532878125385095,0.531957295233221,"sim","classical","norm",NA,1000,1000,314
1,0.3,"D2_highRho_unequalA2_WithX",0.6,0.45,0.837467578644874,0,0.3,0,0.71644564553875,0,0,1,0.15,0.15,0.2,0.2,0.5,0,0.6,0.6,0,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,1,"max_feasible_given_X",0.837467578644874,0.4417093788668,0.0335206548757575,1,0.526670053415307,0.0422735078996736,1,-0.135231369669858,0.0413210993550805,0.901,0.831597057538648,0.063548564281499,1,-0.444500291326858,0.0621063690566718,1,0.831547322633872,0.0635813226482076,1,-0.000182343422525966,0.0458207601357992,0.048,-0.444323440001047,0.0702426244751619,1,0.0335331002595746,0.042427429452162,0.0406652085046994,0.0632820692014687,0.0612628440284642,0.0632325829099466,0.045393345666691,0.0695395140723864,0.1417093788668,0.226670053415307,0.531597057538648,0.531547322633872,"sim","classical","norm",NA,1000,1000,314
0.4,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.933333333333333,0.334341301251416,0,0,1,0.15,0.15,0.2,0.2,0.5,0.42,0.28,0.7,0.6,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.4,"max_feasible_given_X",0.837467578644874,0.440963634642626,0.0335502037803853,1,0.166300563179689,0.0466064977143035,0.939,0.374239037445129,0.045545240738504,1,0.834089621867565,0.0634467422495719,1,-0.448651451715757,0.0620346625865973,1,0.347908948586938,0.135229623415753,0.728,0.293792295824017,0.0723249042433059,0.983,-0.139912488552083,0.0978112353367874,0.296,0.0350186900499389,0.0470504503058829,0.0444549376517829,0.0644040515473201,0.0624086008841013,0.133126479305447,0.0693167442892608,0.096910605610813,0.140963634642626,-0.133699436820311,0.534089621867565,0.0479089485869381,"sim","classical","norm",NA,1000,1000,314
0.45,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.855555555555556,0.376133963907844,0,0,1,0.15,0.15,0.2,0.2,0.5,0.385,0.315,0.7,0.55,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.45,"max_feasible_given_X",0.837467578644874,0.44217335956411,0.0335771286002666,1,0.205352609295638,0.0469665720939205,0.994,0.323060927387356,0.0458700311596237,1,0.832608135417178,0.0635704367976902,1,-0.445541184212684,0.0621666210797098,1,0.54637403674037,0.111932043072163,0.999,0.188379288072425,0.0607930548659455,0.875,-0.276507233986061,0.0824583327576068,0.925,0.0341389352496634,0.0464044927412477,0.0462062865847613,0.0639846513523763,0.0602044817756098,0.110879827751946,0.0613390233015553,0.0797724137480982,0.14217335956411,-0.0946473907043623,0.532608135417178,0.24637403674037,"sim","classical","norm",NA,1000,1000,314
